work_id,concept_id,concept_display_name,concept_level,concept_score
https://openalex.org/W7107967757,https://openalex.org/C171730128,Data file,2,0.33347
https://openalex.org/W7107967757,https://openalex.org/C111919701,Operating system,1,0.33268
https://openalex.org/W7107967757,https://openalex.org/C45374587,Computation,2,0.33043
https://openalex.org/W7107967757,https://openalex.org/C2777655017,Toolbox,2,0.29734
https://openalex.org/W7107967757,https://openalex.org/C133462117,Data collection,2,0.29245
https://openalex.org/W7107967757,https://openalex.org/C133162039,Code generation,3,0.28785
https://openalex.org/W7107967757,https://openalex.org/C2780154274,Download,2,0.28396
https://openalex.org/W7107967757,https://openalex.org/C115168132,Machine code,3,0.28304
https://openalex.org/W7107967757,https://openalex.org/C9390403,Computer hardware,1,0.2754
https://openalex.org/W7107967757,https://openalex.org/C37789001,Graphical user interface,2,0.26558
https://openalex.org/W7107967757,https://openalex.org/C149635348,Embedded system,1,0.25809
https://openalex.org/W7107967757,https://openalex.org/C36464697,Visualization,2,0.25607
https://openalex.org/W7107967757,https://openalex.org/C113775141,Computer engineering,1,0.25431
https://openalex.org/W7107970703,https://openalex.org/C76047896,Powertrain,3,0.64428
https://openalex.org/W7107970703,https://openalex.org/C171146098,Automotive engineering,1,0.63691
https://openalex.org/W7107970703,https://openalex.org/C7817414,Energy management,3,0.6156
https://openalex.org/W7107970703,https://openalex.org/C2776422217,Electric vehicle,3,0.58949
https://openalex.org/W7107970703,https://openalex.org/C188573790,Renewable energy,2,0.50434
https://openalex.org/W7107970703,https://openalex.org/C127413603,Engineering,0,0.49318
https://openalex.org/W7107970703,https://openalex.org/C1034443,Propulsion,2,0.47085
https://openalex.org/W7107970703,https://openalex.org/C511840579,Internal combustion engine,2,0.46489
https://openalex.org/W7107970703,https://openalex.org/C555008776,Battery (electricity),3,0.44107
https://openalex.org/W7107970703,https://openalex.org/C58166,Fuzzy logic,2,0.42961
https://openalex.org/W7107970703,https://openalex.org/C516807790,Hybrid vehicle,3,0.42914
https://openalex.org/W7107970703,https://openalex.org/C47737302,Greenhouse gas,2,0.42574
https://openalex.org/W7107970703,https://openalex.org/C50897621,Hybrid system,2,0.42265
https://openalex.org/W7107970703,https://openalex.org/C45882903,Fuel efficiency,2,0.41903
https://openalex.org/W7107970703,https://openalex.org/C86155754,Hybrid power,3,0.40376
https://openalex.org/W7107970703,https://openalex.org/C162380856,Regenerative brake,3,0.39986
https://openalex.org/W7107970703,https://openalex.org/C2775924081,Control (management),2,0.38687
https://openalex.org/W7107970703,https://openalex.org/C168167062,Component (thermodynamics),2,0.38438
https://openalex.org/W7107970703,https://openalex.org/C133731056,Control engineering,1,0.37265
https://openalex.org/W7107970703,https://openalex.org/C2781260460,Energy management system,4,0.36224
https://openalex.org/W7107970703,https://openalex.org/C195975749,Fuzzy control system,3,0.358
https://openalex.org/W7107970703,https://openalex.org/C41008148,Computer science,0,0.34714
https://openalex.org/W7107970703,https://openalex.org/C105923489,Combustion,2,0.32954
https://openalex.org/W7107970703,https://openalex.org/C172205157,Model predictive control,3,0.3194
https://openalex.org/W7107970703,https://openalex.org/C105637607,Drivetrain,3,0.31673
https://openalex.org/W7107970703,https://openalex.org/C2780165032,Energy consumption,2,0.31514
https://openalex.org/W7107970703,https://openalex.org/C186370098,Energy (signal processing),2,0.3041
https://openalex.org/W7107970703,https://openalex.org/C520301825,Energy conservation,2,0.29773
https://openalex.org/W7107970703,https://openalex.org/C148008966,Electrically powered spacecraft propulsion,3,0.28122
https://openalex.org/W7107970703,https://openalex.org/C113655042,Green vehicle,3,0.27033
https://openalex.org/W7107970703,https://openalex.org/C157181609,Sustainable transport,3,0.27024
https://openalex.org/W7107970703,https://openalex.org/C2742236,Efficient energy use,2,0.26736
https://openalex.org/W7107970703,https://openalex.org/C110069716,Battery electric vehicle,4,0.26103
https://openalex.org/W7107970703,https://openalex.org/C176871988,Electric motor,2,0.26023
https://openalex.org/W7107970703,https://openalex.org/C79487989,Vehicle dynamics,2,0.25338
https://openalex.org/W7108068880,https://openalex.org/C132964779,Raw data,2,0.70704
https://openalex.org/W7108068880,https://openalex.org/C519991488,Python (programming language),2,0.64977
https://openalex.org/W7108068880,https://openalex.org/C41008148,Computer science,0,0.63358
https://openalex.org/W7108068880,https://openalex.org/C2780365114,MATLAB,2,0.6116
https://openalex.org/W7108068880,https://openalex.org/C171730128,Data file,2,0.52863
https://openalex.org/W7108068880,https://openalex.org/C2776760102,Code (set theory),3,0.42575
https://openalex.org/W7108068880,https://openalex.org/C133462117,Data collection,2,0.40233
https://openalex.org/W7108068880,https://openalex.org/C149782125,Econometrics,1,0.39692
https://openalex.org/W7108068880,https://openalex.org/C3019422483,Member states,3,0.37106
https://openalex.org/W7108068880,https://openalex.org/C2993508850,Eu countries,3,0.36329
https://openalex.org/W7108068880,https://openalex.org/C9357733,Missing data,2,0.35507
https://openalex.org/W7108068880,https://openalex.org/C2777904410,Software,2,0.34295
https://openalex.org/W7108068880,https://openalex.org/C77088390,Database,1,0.33907
https://openalex.org/W7108068880,https://openalex.org/C124101348,Data mining,1,0.32406
https://openalex.org/W7108068880,https://openalex.org/C10138342,Finance,1,0.29312
https://openalex.org/W7108068880,https://openalex.org/C204241405,Transformation (genetics),3,0.25992
https://openalex.org/W7108068880,https://openalex.org/C6422946,Panel data,2,0.25593
https://openalex.org/W7108068880,https://openalex.org/C2992735868,Central bank,3,0.25525
https://openalex.org/W7108068880,https://openalex.org/C162324750,Economics,0,0.25044
https://openalex.org/W7107856368,https://openalex.org/C116390426,Photoplethysmogram,3,0.70031
https://openalex.org/W7107856368,https://openalex.org/C41008148,Computer science,0,0.6764
https://openalex.org/W7107856368,https://openalex.org/C2779182362,Session (web analytics),2,0.56837
https://openalex.org/W7107856368,https://openalex.org/C34736171,Preprocessor,2,0.54365
https://openalex.org/W7107856368,https://openalex.org/C154945302,Artificial intelligence,1,0.44392
https://openalex.org/W7107856368,https://openalex.org/C2780226545,Modality (human–computer interaction),2,0.40182
https://openalex.org/W7107856368,https://openalex.org/C28490314,Speech recognition,1,0.3993
https://openalex.org/W7107856368,https://openalex.org/C2778562939,Synchronization (alternating current),3,0.3586
https://openalex.org/W7107856368,https://openalex.org/C153180895,Pattern recognition (psychology),2,0.35461
https://openalex.org/W7107856368,https://openalex.org/C26834552,Analyser,2,0.34927
https://openalex.org/W7107856368,https://openalex.org/C79403827,Real-time computing,1,0.33423
https://openalex.org/W7107856368,https://openalex.org/C13852961,Heartbeat,2,0.32009
https://openalex.org/W7107856368,https://openalex.org/C2779903281,Modalities,2,0.31745
https://openalex.org/W7107856368,https://openalex.org/C2781067378,Interpretability,2,0.31664
https://openalex.org/W7107856368,https://openalex.org/C2779662365,Event (particle physics),2,0.31454
https://openalex.org/W7107856368,https://openalex.org/C77265313,Rest (music),2,0.30835
https://openalex.org/W7107856368,https://openalex.org/C522805319,Electroencephalography,2,0.29466
https://openalex.org/W7107856368,https://openalex.org/C132964779,Raw data,2,0.29071
https://openalex.org/W7107856368,https://openalex.org/C2776377089,Biofeedback,2,0.28783
https://openalex.org/W7107856368,https://openalex.org/C39300077,Breathing,2,0.28634
https://openalex.org/W7107856368,https://openalex.org/C2778067643,Interval (graph theory),2,0.28162
https://openalex.org/W7107856368,https://openalex.org/C127162648,Channel (broadcasting),2,0.27854
https://openalex.org/W7107856368,https://openalex.org/C124101348,Data mining,1,0.2633
https://openalex.org/W7107856368,https://openalex.org/C131584629,Coupling (piping),2,0.26254
https://openalex.org/W7107856368,https://openalex.org/C51432778,Independent component analysis,2,0.26064
https://openalex.org/W7107856368,https://openalex.org/C71635504,Heart rate variability,4,0.2589
https://openalex.org/W7107858264,https://openalex.org/C39432304,Environmental science,0,0.7082
https://openalex.org/W7107858264,https://openalex.org/C24939127,Water content,2,0.66269
https://openalex.org/W7107858264,https://openalex.org/C19269812,Satellite,2,0.65464
https://openalex.org/W7107858264,https://openalex.org/C62649853,Remote sensing,1,0.49733
https://openalex.org/W7107858264,https://openalex.org/C153294291,Meteorology,1,0.43489
https://openalex.org/W7107858264,https://openalex.org/C132651083,Climate change,2,0.40415
https://openalex.org/W7107858264,https://openalex.org/C176864760,Moisture,2,0.39168
https://openalex.org/W7107858264,https://openalex.org/C2776436953,Consistency (knowledge bases),2,0.39113
https://openalex.org/W7107858264,https://openalex.org/C39399123,Earth observation,3,0.37822
https://openalex.org/W7107858264,https://openalex.org/C44838205,Microwave,2,0.37626
https://openalex.org/W7107858264,https://openalex.org/C2778755073,Scale (ratio),2,0.30169
https://openalex.org/W7107858264,https://openalex.org/C49204034,Climatology,1,0.29735
https://openalex.org/W7107858264,https://openalex.org/C168754636,Climate model,3,0.29686
https://openalex.org/W7107858264,https://openalex.org/C2778102629,Satellite imagery,2,0.26578
https://openalex.org/W7107858264,https://openalex.org/C77088390,Database,1,0.26364
https://openalex.org/W7107858264,https://openalex.org/C2987528665,Earth observation satellite,3,0.26057
https://openalex.org/W7107858264,https://openalex.org/C90673727,Product (mathematics),2,0.2599
https://openalex.org/W7107858264,https://openalex.org/C3019945712,Earth surface,2,0.2578
https://openalex.org/W7107861765,https://openalex.org/C2775936607,Tracking (education),2,0.66161
https://openalex.org/W7107861765,https://openalex.org/C160633673,Pixel,2,0.62535
https://openalex.org/W7107861765,https://openalex.org/C2776441376,Bacteriophage,4,0.56008
https://openalex.org/W7107861765,https://openalex.org/C31972630,Computer vision,1,0.5525
https://openalex.org/W7107861765,https://openalex.org/C145912823,Dynamics (music),2,0.51697
https://openalex.org/W7107861765,https://openalex.org/C154945302,Artificial intelligence,1,0.50065
https://openalex.org/W7107861765,https://openalex.org/C186060115,Biological system,1,0.47521
https://openalex.org/W7107861765,https://openalex.org/C115961682,Image (mathematics),2,0.41196
https://openalex.org/W7107861765,https://openalex.org/C104114177,Motion (physics),2,0.4058
https://openalex.org/W7107861765,https://openalex.org/C121332964,Physics,0,0.36457
https://openalex.org/W7107861765,https://openalex.org/C2780365114,MATLAB,2,0.34089
https://openalex.org/W7107861765,https://openalex.org/C523546767,Bacteria,2,0.32692
https://openalex.org/W7107861765,https://openalex.org/C41008148,Computer science,0,0.32687
https://openalex.org/W7107861765,https://openalex.org/C126042441,Frame (networking),2,0.32419
https://openalex.org/W7107861765,https://openalex.org/C169274487,Fluorescence microscope,3,0.31609
https://openalex.org/W7107861765,https://openalex.org/C138268822,Resolution (logic),2,0.31558
https://openalex.org/W7107861765,https://openalex.org/C2776799497,Surface (topology),2,0.31368
https://openalex.org/W7107861765,https://openalex.org/C153180895,Pattern recognition (psychology),2,0.30596
https://openalex.org/W7107861765,https://openalex.org/C67649825,Microscope,2,0.30302
https://openalex.org/W7107861765,https://openalex.org/C121684516,Computer graphics (images),1,0.30083
https://openalex.org/W7107861765,https://openalex.org/C9417928,Image processing,3,0.29125
https://openalex.org/W7107861765,https://openalex.org/C38349280,Flow (mathematics),2,0.28918
https://openalex.org/W7107861765,https://openalex.org/C205372480,Image resolution,2,0.28374
https://openalex.org/W7107861765,https://openalex.org/C155542232,Optical flow,3,0.28311
https://openalex.org/W7107861765,https://openalex.org/C2779886137,Symmetry (geometry),2,0.27754
https://openalex.org/W7107861765,https://openalex.org/C147080431,Microscopy,2,0.27607
https://openalex.org/W7107861765,https://openalex.org/C119666444,Temporal resolution,2,0.25812
https://openalex.org/W7107861765,https://openalex.org/C11413529,Algorithm,1,0.25681
https://openalex.org/W7107861765,https://openalex.org/C3261483,Frame rate,2,0.25079
https://openalex.org/W7107868952,https://openalex.org/C116390426,Photoplethysmogram,3,0.70031
https://openalex.org/W7107868952,https://openalex.org/C41008148,Computer science,0,0.6764
https://openalex.org/W7107868952,https://openalex.org/C2779182362,Session (web analytics),2,0.56837
https://openalex.org/W7107868952,https://openalex.org/C34736171,Preprocessor,2,0.54365
https://openalex.org/W7107868952,https://openalex.org/C154945302,Artificial intelligence,1,0.44392
https://openalex.org/W7107868952,https://openalex.org/C2780226545,Modality (human–computer interaction),2,0.40182
https://openalex.org/W7107868952,https://openalex.org/C28490314,Speech recognition,1,0.3993
https://openalex.org/W7107868952,https://openalex.org/C2778562939,Synchronization (alternating current),3,0.3586
https://openalex.org/W7107868952,https://openalex.org/C153180895,Pattern recognition (psychology),2,0.35461
https://openalex.org/W7107868952,https://openalex.org/C26834552,Analyser,2,0.34927
https://openalex.org/W7107868952,https://openalex.org/C79403827,Real-time computing,1,0.33423
https://openalex.org/W7107868952,https://openalex.org/C13852961,Heartbeat,2,0.32009
https://openalex.org/W7107868952,https://openalex.org/C2779903281,Modalities,2,0.31745
https://openalex.org/W7107868952,https://openalex.org/C2781067378,Interpretability,2,0.31664
https://openalex.org/W7107868952,https://openalex.org/C2779662365,Event (particle physics),2,0.31454
https://openalex.org/W7107868952,https://openalex.org/C77265313,Rest (music),2,0.30835
https://openalex.org/W7107868952,https://openalex.org/C522805319,Electroencephalography,2,0.29466
https://openalex.org/W7107868952,https://openalex.org/C132964779,Raw data,2,0.29071
https://openalex.org/W7107868952,https://openalex.org/C2776377089,Biofeedback,2,0.28783
https://openalex.org/W7107868952,https://openalex.org/C39300077,Breathing,2,0.28634
https://openalex.org/W7107868952,https://openalex.org/C2778067643,Interval (graph theory),2,0.28162
https://openalex.org/W7107868952,https://openalex.org/C127162648,Channel (broadcasting),2,0.27854
https://openalex.org/W7107868952,https://openalex.org/C124101348,Data mining,1,0.2633
https://openalex.org/W7107868952,https://openalex.org/C131584629,Coupling (piping),2,0.26254
https://openalex.org/W7107868952,https://openalex.org/C51432778,Independent component analysis,2,0.26064
https://openalex.org/W7107868952,https://openalex.org/C71635504,Heart rate variability,4,0.2589
https://openalex.org/W7107876587,https://openalex.org/C124851039,Compressed sensing,2,0.84101
https://openalex.org/W7107876587,https://openalex.org/C41008148,Computer science,0,0.72092
https://openalex.org/W7107876587,https://openalex.org/C11413529,Algorithm,1,0.67869
https://openalex.org/W7107876587,https://openalex.org/C18555067,Joint (building),2,0.6057
https://openalex.org/W7107876587,https://openalex.org/C159694833,Iterative method,2,0.52836
https://openalex.org/W7107876587,https://openalex.org/C2780365114,MATLAB,2,0.48024
https://openalex.org/W7107876587,https://openalex.org/C70958404,Signal reconstruction,4,0.37601
https://openalex.org/W7107876587,https://openalex.org/C56372850,Sparse matrix,3,0.364
https://openalex.org/W7107876587,https://openalex.org/C2989281035,Signal recovery,3,0.34082
https://openalex.org/W7107876587,https://openalex.org/C130120984,Distributed algorithm,2,0.32108
https://openalex.org/W7107876587,https://openalex.org/C529754248,Data recovery,2,0.29686
https://openalex.org/W7107876587,https://openalex.org/C141379421,Iterative reconstruction,2,0.29394
https://openalex.org/W7107876587,https://openalex.org/C2776285698,Exposition (narrative),2,0.28999
https://openalex.org/W7107876587,https://openalex.org/C147764199,Minification,2,0.2798
https://openalex.org/W7107876587,https://openalex.org/C2779898584,Reconstruction algorithm,3,0.27313
https://openalex.org/W7107876587,https://openalex.org/C78548338,Data compression,2,0.27078
https://openalex.org/W7107876587,https://openalex.org/C179799912,Computational complexity theory,2,0.2678
https://openalex.org/W7107876587,https://openalex.org/C79403827,Real-time computing,1,0.2661
https://openalex.org/W7107876587,https://openalex.org/C104267543,Signal processing,3,0.25249
https://openalex.org/W7107876587,https://openalex.org/C99498987,Noise (video),3,0.2505
https://openalex.org/W7107939573,https://openalex.org/C188414643,Harmonics,3,0.88282
https://openalex.org/W7107939573,https://openalex.org/C42156128,Total harmonic distortion,3,0.78537
https://openalex.org/W7107939573,https://openalex.org/C127934551,Harmonic,2,0.63152
https://openalex.org/W7107939573,https://openalex.org/C89227174,Electric power system,3,0.58078
https://openalex.org/W7107939573,https://openalex.org/C126780896,Distortion (music),4,0.51012
https://openalex.org/W7107939573,https://openalex.org/C173871940,Three-phase,3,0.50003
https://openalex.org/W7107939573,https://openalex.org/C127413603,Engineering,0,0.47653
https://openalex.org/W7107939573,https://openalex.org/C2988821698,Personal computer,2,0.45507
https://openalex.org/W7107939573,https://openalex.org/C196796808,Electrical network,2,0.44646
https://openalex.org/W7107939573,https://openalex.org/C44280652,Phase (matter),2,0.43308
https://openalex.org/W7107939573,https://openalex.org/C10349047,Static VAR compensator,4,0.42025
https://openalex.org/W7107939573,https://openalex.org/C2780365114,MATLAB,2,0.41914
https://openalex.org/W7107939573,https://openalex.org/C162175671,Electrical equipment,2,0.41711
https://openalex.org/W7107939573,https://openalex.org/C24326235,Electronic engineering,1,0.41269
https://openalex.org/W7107939573,https://openalex.org/C170222088,Phase angle (astronomy),2,0.39797
https://openalex.org/W7107939573,https://openalex.org/C163258240,Power (physics),2,0.39451
https://openalex.org/W7107939573,https://openalex.org/C2779466677,Real Time Digital Simulator,4,0.37764
https://openalex.org/W7107939573,https://openalex.org/C131770355,Harmonic analysis,2,0.36343
https://openalex.org/W7107939573,https://openalex.org/C47446073,Control theory (sociology),3,0.35705
https://openalex.org/W7107939573,https://openalex.org/C119599485,Electrical engineering,1,0.3526
https://openalex.org/W7107939573,https://openalex.org/C40293303,Electric power,3,0.3515
https://openalex.org/W7107939573,https://openalex.org/C57747864,Phase distortion,3,0.34493
https://openalex.org/W7107939573,https://openalex.org/C64424096,Power factor,3,0.32653
https://openalex.org/W7107939573,https://openalex.org/C17829176,Electrical impedance,2,0.31886
https://openalex.org/W7107939573,https://openalex.org/C48103436,State (computer science),2,0.31277
https://openalex.org/W7107939573,https://openalex.org/C2985970845,Digital computer,2,0.30905
https://openalex.org/W7107939573,https://openalex.org/C108755667,AC power,3,0.29706
https://openalex.org/W7107939573,https://openalex.org/C165801399,Voltage,2,0.28935
https://openalex.org/W7107939573,https://openalex.org/C2779530757,Quality (philosophy),2,0.2754
https://openalex.org/W7107939573,https://openalex.org/C29592376,Electric energy,3,0.27135
https://openalex.org/W7107939573,https://openalex.org/C41008148,Computer science,0,0.26658
https://openalex.org/W7107939573,https://openalex.org/C43214815,Reliability (semiconductor),3,0.2664
https://openalex.org/W7107939573,https://openalex.org/C178911571,Power electronics,3,0.25994
https://openalex.org/W7107939573,https://openalex.org/C2779665505,Power quality,3,0.2572
https://openalex.org/W7107939573,https://openalex.org/C2777362769,Computer program,2,0.25016
https://openalex.org/W7107959220,https://openalex.org/C188414643,Harmonics,3,0.88282
https://openalex.org/W7107959220,https://openalex.org/C42156128,Total harmonic distortion,3,0.78537
https://openalex.org/W7107959220,https://openalex.org/C127934551,Harmonic,2,0.63152
https://openalex.org/W7107959220,https://openalex.org/C89227174,Electric power system,3,0.58078
https://openalex.org/W7107959220,https://openalex.org/C126780896,Distortion (music),4,0.51012
https://openalex.org/W7107959220,https://openalex.org/C173871940,Three-phase,3,0.50003
https://openalex.org/W7107959220,https://openalex.org/C127413603,Engineering,0,0.47653
https://openalex.org/W7107959220,https://openalex.org/C2988821698,Personal computer,2,0.45507
https://openalex.org/W7107959220,https://openalex.org/C196796808,Electrical network,2,0.44646
https://openalex.org/W7107959220,https://openalex.org/C44280652,Phase (matter),2,0.43308
https://openalex.org/W7107959220,https://openalex.org/C10349047,Static VAR compensator,4,0.42025
https://openalex.org/W7107959220,https://openalex.org/C2780365114,MATLAB,2,0.41914
https://openalex.org/W7107959220,https://openalex.org/C162175671,Electrical equipment,2,0.41711
https://openalex.org/W7107959220,https://openalex.org/C24326235,Electronic engineering,1,0.41269
https://openalex.org/W7107959220,https://openalex.org/C170222088,Phase angle (astronomy),2,0.39797
https://openalex.org/W7107959220,https://openalex.org/C163258240,Power (physics),2,0.39451
https://openalex.org/W7107959220,https://openalex.org/C2779466677,Real Time Digital Simulator,4,0.37764
https://openalex.org/W7107959220,https://openalex.org/C131770355,Harmonic analysis,2,0.36343
https://openalex.org/W7107959220,https://openalex.org/C47446073,Control theory (sociology),3,0.35705
https://openalex.org/W7107959220,https://openalex.org/C119599485,Electrical engineering,1,0.3526
https://openalex.org/W7107959220,https://openalex.org/C40293303,Electric power,3,0.3515
https://openalex.org/W7107959220,https://openalex.org/C57747864,Phase distortion,3,0.34493
https://openalex.org/W7107959220,https://openalex.org/C64424096,Power factor,3,0.32653
https://openalex.org/W7107959220,https://openalex.org/C17829176,Electrical impedance,2,0.31886
https://openalex.org/W7107959220,https://openalex.org/C48103436,State (computer science),2,0.31277
https://openalex.org/W7107959220,https://openalex.org/C2985970845,Digital computer,2,0.30905
https://openalex.org/W7107959220,https://openalex.org/C108755667,AC power,3,0.29706
https://openalex.org/W7107959220,https://openalex.org/C165801399,Voltage,2,0.28935
https://openalex.org/W7107959220,https://openalex.org/C2779530757,Quality (philosophy),2,0.2754
https://openalex.org/W7107959220,https://openalex.org/C29592376,Electric energy,3,0.27135
https://openalex.org/W7107959220,https://openalex.org/C41008148,Computer science,0,0.26658
https://openalex.org/W7107959220,https://openalex.org/C43214815,Reliability (semiconductor),3,0.2664
https://openalex.org/W7107959220,https://openalex.org/C178911571,Power electronics,3,0.25994
https://openalex.org/W7107959220,https://openalex.org/C2779665505,Power quality,3,0.2572
https://openalex.org/W7107959220,https://openalex.org/C2777362769,Computer program,2,0.25016
https://openalex.org/W7107960613,https://openalex.org/C183582576,Market liquidity,2,0.66518
https://openalex.org/W7107960613,https://openalex.org/C2780889827,Treasury,2,0.49079
https://openalex.org/W7107960613,https://openalex.org/C2781162219,Replicate,2,0.48394
https://openalex.org/W7107960613,https://openalex.org/C162324750,Economics,0,0.47958
https://openalex.org/W7107960613,https://openalex.org/C149782125,Econometrics,1,0.45406
https://openalex.org/W7107960613,https://openalex.org/C144587487,Systemic risk,3,0.4242
https://openalex.org/W7107960613,https://openalex.org/C200941418,Inflation (cosmology),2,0.41284
https://openalex.org/W7107960613,https://openalex.org/C41008148,Computer science,0,0.40934
https://openalex.org/W7107960613,https://openalex.org/C19499675,Monte Carlo method,2,0.39152
https://openalex.org/W7107960613,https://openalex.org/C12590798,Replication (statistics),2,0.38586
https://openalex.org/W7107960613,https://openalex.org/C83646750,Capital (architecture),2,0.38278
https://openalex.org/W7107960613,https://openalex.org/C107673813,Bayesian probability,2,0.37499
https://openalex.org/W7107960613,https://openalex.org/C556758197,Monetary economics,1,0.35068
https://openalex.org/W7107960613,https://openalex.org/C30228293,Stagflation,3,0.31303
https://openalex.org/W7107960613,https://openalex.org/C178350159,Credit risk,2,0.31121
https://openalex.org/W7107960613,https://openalex.org/C2864544,Capital requirement,3,0.31021
https://openalex.org/W7107960613,https://openalex.org/C162118730,Actuarial science,1,0.30807
https://openalex.org/W7107960613,https://openalex.org/C2778126366,Unemployment,2,0.30748
https://openalex.org/W7107960613,https://openalex.org/C189259953,Liquidity risk,3,0.3073
https://openalex.org/W7107960613,https://openalex.org/C158424031,Gibbs sampling,3,0.30611
https://openalex.org/W7107960613,https://openalex.org/C166955791,Macro,2,0.30125
https://openalex.org/W7107960613,https://openalex.org/C2993078247,Bank credit,2,0.29588
https://openalex.org/W7107960613,https://openalex.org/C2779806880,Probability of default,3,0.29429
https://openalex.org/W7107960613,https://openalex.org/C2983734796,Commercial bank,2,0.27924
https://openalex.org/W7107960613,https://openalex.org/C143724316,Series (stratigraphy),2,0.26947
https://openalex.org/W7107960613,https://openalex.org/C65045869,Decimal,2,0.26829
https://openalex.org/W7107960613,https://openalex.org/C2777210771,Block (permutation group theory),2,0.26677
https://openalex.org/W7107960613,https://openalex.org/C10138342,Finance,1,0.25972
https://openalex.org/W7107960613,https://openalex.org/C16969640,Capital adequacy ratio,3,0.25938
https://openalex.org/W7107960613,https://openalex.org/C160234255,Bayesian inference,3,0.25427
https://openalex.org/W7107960613,https://openalex.org/C144133560,Business,0,0.25273
https://openalex.org/W7107969392,https://openalex.org/C183582576,Market liquidity,2,0.66518
https://openalex.org/W7107969392,https://openalex.org/C2780889827,Treasury,2,0.49079
https://openalex.org/W7107969392,https://openalex.org/C2781162219,Replicate,2,0.48394
https://openalex.org/W7107969392,https://openalex.org/C162324750,Economics,0,0.47958
https://openalex.org/W7107969392,https://openalex.org/C149782125,Econometrics,1,0.45406
https://openalex.org/W7107969392,https://openalex.org/C144587487,Systemic risk,3,0.4242
https://openalex.org/W7107969392,https://openalex.org/C200941418,Inflation (cosmology),2,0.41284
https://openalex.org/W7107969392,https://openalex.org/C41008148,Computer science,0,0.40934
https://openalex.org/W7107969392,https://openalex.org/C19499675,Monte Carlo method,2,0.39152
https://openalex.org/W7107969392,https://openalex.org/C12590798,Replication (statistics),2,0.38586
https://openalex.org/W7107969392,https://openalex.org/C83646750,Capital (architecture),2,0.38278
https://openalex.org/W7107969392,https://openalex.org/C107673813,Bayesian probability,2,0.37499
https://openalex.org/W7107969392,https://openalex.org/C556758197,Monetary economics,1,0.35068
https://openalex.org/W7107969392,https://openalex.org/C30228293,Stagflation,3,0.31303
https://openalex.org/W7107969392,https://openalex.org/C178350159,Credit risk,2,0.31121
https://openalex.org/W7107969392,https://openalex.org/C2864544,Capital requirement,3,0.31021
https://openalex.org/W7107969392,https://openalex.org/C162118730,Actuarial science,1,0.30807
https://openalex.org/W7107969392,https://openalex.org/C2778126366,Unemployment,2,0.30748
https://openalex.org/W7107969392,https://openalex.org/C189259953,Liquidity risk,3,0.3073
https://openalex.org/W7107969392,https://openalex.org/C158424031,Gibbs sampling,3,0.30611
https://openalex.org/W7107969392,https://openalex.org/C166955791,Macro,2,0.30125
https://openalex.org/W7107969392,https://openalex.org/C2993078247,Bank credit,2,0.29588
https://openalex.org/W7107969392,https://openalex.org/C2779806880,Probability of default,3,0.29429
https://openalex.org/W7107969392,https://openalex.org/C2983734796,Commercial bank,2,0.27924
https://openalex.org/W7107969392,https://openalex.org/C143724316,Series (stratigraphy),2,0.26947
https://openalex.org/W7107969392,https://openalex.org/C65045869,Decimal,2,0.26829
https://openalex.org/W7107969392,https://openalex.org/C2777210771,Block (permutation group theory),2,0.26677
https://openalex.org/W7107969392,https://openalex.org/C10138342,Finance,1,0.25972
https://openalex.org/W7107969392,https://openalex.org/C16969640,Capital adequacy ratio,3,0.25938
https://openalex.org/W7107969392,https://openalex.org/C160234255,Bayesian inference,3,0.25427
https://openalex.org/W7107969392,https://openalex.org/C144133560,Business,0,0.25273
https://openalex.org/W7111430240,https://openalex.org/C41008148,Computer science,0,0.70811
https://openalex.org/W7111430240,https://openalex.org/C206688291,Stochastic gradient descent,3,0.60157
https://openalex.org/W7111430240,https://openalex.org/C2778770139,Solver,2,0.58752
https://openalex.org/W7111430240,https://openalex.org/C63479239,Robustness (evolution),3,0.57563
https://openalex.org/W7111430240,https://openalex.org/C19499675,Monte Carlo method,2,0.49453
https://openalex.org/W7111430240,https://openalex.org/C111350023,Markov chain Monte Carlo,3,0.49096
https://openalex.org/W7111430240,https://openalex.org/C167928553,Estimation theory,2,0.42777
https://openalex.org/W7111430240,https://openalex.org/C126255220,Mathematical optimization,1,0.39865
https://openalex.org/W7111430240,https://openalex.org/C99498987,Noise (video),3,0.39579
https://openalex.org/W7111430240,https://openalex.org/C119857082,Machine learning,1,0.39299
https://openalex.org/W7111430240,https://openalex.org/C11413529,Algorithm,1,0.38299
https://openalex.org/W7111430240,https://openalex.org/C154945302,Artificial intelligence,1,0.37644
https://openalex.org/W7111430240,https://openalex.org/C205711294,Rendering (computer graphics),2,0.36545
https://openalex.org/W7111430240,https://openalex.org/C117896860,Acceleration,2,0.35934
https://openalex.org/W7111430240,https://openalex.org/C32230216,Uncertainty quantification,2,0.35494
https://openalex.org/W7111430240,https://openalex.org/C73586568,Parameter space,2,0.35068
https://openalex.org/W7111430240,https://openalex.org/C170130773,Usability,2,0.34779
https://openalex.org/W7111430240,https://openalex.org/C176222170,Computational statistics,2,0.34299
https://openalex.org/W7111430240,https://openalex.org/C124101348,Data mining,1,0.33523
https://openalex.org/W7111430240,https://openalex.org/C153258448,Gradient descent,3,0.33374
https://openalex.org/W7111430240,https://openalex.org/C98763669,Markov chain,2,0.33246
