work_id,author_id,author_display_name,author_orcid,author_position,is_corresponding,institution_id,institution_display_name,country_code
https://openalex.org/W7111297120,https://openalex.org/A2748460616,Manalo Allan,,middle,0,https://openalex.org/I185523456,University of Southern Queensland,AU
https://openalex.org/W7111297120,https://openalex.org/A2212536935,Ahmadi Hamid,,middle,0,https://openalex.org/I185523456,University of Southern Queensland,AU
https://openalex.org/W7111297120,,"Karunasena, Karu",,last,0,https://openalex.org/I185523456,University of Southern Queensland,AU
https://openalex.org/W4417107439,https://openalex.org/A5028120356,Martin Ćalasan,https://orcid.org/0000-0002-7693-3494,first,1,https://openalex.org/I5936373,University of Montenegro,ME
https://openalex.org/W4417112510,https://openalex.org/A5120720647,Rohit Kannaujiya,https://orcid.org/0009-0007-7206-1039,first,1,https://openalex.org/I143247161,Babasaheb Bhimrao Ambedkar University,IN
https://openalex.org/W4417112510,https://openalex.org/A5021143404,B. S. Bhadauria,https://orcid.org/0000-0003-2637-2841,last,0,https://openalex.org/I143247161,Babasaheb Bhimrao Ambedkar University,IN
https://openalex.org/W4417119895,https://openalex.org/A5025054888,Hamid Safarzadeh,,first,0,https://openalex.org/I27483092,University of Perugia,IT
https://openalex.org/W4417119895,https://openalex.org/A5120722618,Mehdi Jahanbakhshi,,last,0,https://openalex.org/I27483092,University of Perugia,IT
https://openalex.org/W4417120343,https://openalex.org/A5052701778,Muhammed Basheer,https://orcid.org/0000-0002-0835-8029,first,0,,,
https://openalex.org/W4417120343,https://openalex.org/A5100729323,R. Priya,,last,0,,,
https://openalex.org/W4417121846,https://openalex.org/A5103195970,Qinghua Ren,https://orcid.org/0009-0003-6215-8858,first,0,https://openalex.org/I157771985,China National Nuclear Corporation,CN
https://openalex.org/W4417121846,https://openalex.org/A5100393831,Xiaolong Liu,https://orcid.org/0000-0003-2821-0790,middle,0,https://openalex.org/I157771985,China National Nuclear Corporation,CN
https://openalex.org/W4417121846,https://openalex.org/A5100339405,Hong Li,https://orcid.org/0000-0002-6975-7787,last,0,https://openalex.org/I126520041,University of Science and Technology of China,CN
https://openalex.org/W4417121846,https://openalex.org/A5085106892,Tao Lan,https://orcid.org/0000-0002-2785-5178,middle,0,https://openalex.org/I126520041,University of Science and Technology of China,CN
https://openalex.org/W4417121846,https://openalex.org/A5023624575,Zhen Tao,https://orcid.org/0000-0002-0802-3704,middle,0,https://openalex.org/I126520041,University of Science and Technology of China,CN
https://openalex.org/W4417123591,https://openalex.org/A5117271875,Hasan Uzel,,first,0,https://openalex.org/I2799303410,Bozok Universitesi,TR
https://openalex.org/W4417123591,https://openalex.org/A5082205007,Yıldırım ÖZÜPAK,https://orcid.org/0000-0001-8461-8702,middle,1,https://openalex.org/I123466251,Dicle University,TR
https://openalex.org/W4417123591,https://openalex.org/A5029636185,Feyyaz Alpsalaz,https://orcid.org/0000-0002-7695-6426,middle,0,https://openalex.org/I2799303410,Bozok Universitesi,TR
https://openalex.org/W4417123591,https://openalex.org/A5003284550,Emrah Aslan,https://orcid.org/0000-0002-0181-3658,last,0,https://openalex.org/I217764696,Mardin Artuklu University,TR
https://openalex.org/W7109942577,https://openalex.org/A2108862285,Shiliang Liu,https://orcid.org/0000-0001-5830-5171,first,0,https://openalex.org/I4210130035,China Communications Construction Company (China),CN
https://openalex.org/W7109942577,https://openalex.org/A2124083669,Zhimin Du,https://orcid.org/0000-0001-5920-6132,middle,0,https://openalex.org/I4210130035,China Communications Construction Company (China),CN
https://openalex.org/W7109942577,https://openalex.org/A2097806108,Yanan Wang,https://orcid.org/0000-0001-5038-4856,middle,0,https://openalex.org/I4210130035,China Communications Construction Company (China),CN
https://openalex.org/W7109942577,https://openalex.org/A2143821461,Jiawei Wang,https://orcid.org/0000-0001-5009-5640,middle,0,https://openalex.org/I4210130035,China Communications Construction Company (China),CN
https://openalex.org/W7109942577,https://openalex.org/A2171891782,Zhibo Dong,https://orcid.org/0000-0003-4021-7346,last,1,https://openalex.org/I2898894,Liaoning University of Technology,CN
https://openalex.org/W7110417994,https://openalex.org/A2285189813,Mengmeng Ni,https://orcid.org/0009-0004-1667-6766,first,1,https://openalex.org/I119203015,Shandong University of Technology,CN
https://openalex.org/W7110417994,https://openalex.org/A2104300774,Fanjun Meng,https://orcid.org/0000-0001-5731-1203,middle,0,https://openalex.org/I119203015,Shandong University of Technology,CN
https://openalex.org/W7110417994,https://openalex.org/A2099306803,Fa Sun,https://orcid.org/0000-0002-0841-4668,middle,0,https://openalex.org/I119203015,Shandong University of Technology,CN
https://openalex.org/W7110417994,https://openalex.org/A2139860944,Zhisheng Zhao,https://orcid.org/0000-0001-8492-0151,middle,0,https://openalex.org/I119203015,Shandong University of Technology,CN
https://openalex.org/W7110417994,https://openalex.org/A2104649950,Lili Yi,https://orcid.org/0000-0002-6533-7750,middle,0,https://openalex.org/I119203015,Shandong University of Technology,CN
https://openalex.org/W7110417994,https://openalex.org/A2158367839,Fanxia Kong,https://orcid.org/0000-0003-1821-2098,last,0,https://openalex.org/I119203015,Shandong University of Technology,CN
https://openalex.org/W7110881240,,"Jo, Hanjin",,first,1,https://openalex.org/I4210104271,National Insurance Institute of Israel,IL
https://openalex.org/W7110881240,,"Sikocinski, Pawel",,middle,0,https://openalex.org/I4210122644,"Czech Academy of Sciences, Institute of Physics",CZ
https://openalex.org/W7110881240,https://openalex.org/A2891584701,Mužík Jiří,,middle,0,https://openalex.org/I4210122644,"Czech Academy of Sciences, Institute of Physics",CZ
https://openalex.org/W7110881240,,"Sawicka-Chyla, Magdalena",,middle,0,https://openalex.org/I202391551,Czech Academy of Sciences,CZ
https://openalex.org/W7110881240,,"Chyla, Michal",,middle,0,https://openalex.org/I4210122644,"Czech Academy of Sciences, Institute of Physics",CZ
https://openalex.org/W7110881240,https://openalex.org/A2590594590,Koshiba Yuya,,middle,0,,,
https://openalex.org/W7110881240,,"Levy, Yoann",,middle,0,https://openalex.org/I4210122644,"Czech Academy of Sciences, Institute of Physics",CZ
https://openalex.org/W7110881240,https://openalex.org/A2601515241,Hashimoto Kohei,,middle,0,https://openalex.org/I150744194,Waseda University,JP
https://openalex.org/W7110881240,,"Smrz, Martin",,middle,0,https://openalex.org/I4210122644,"Czech Academy of Sciences, Institute of Physics",CZ
https://openalex.org/W7110881240,https://openalex.org/A2743697773,Mocek Tomas,,last,0,https://openalex.org/I4210122644,"Czech Academy of Sciences, Institute of Physics",CZ
https://openalex.org/W7111031909,https://openalex.org/A4226652954,"Kopp, Michael",,first,1,https://openalex.org/I4210105526,Institute for Single Crystals,UA
https://openalex.org/W7111372109,,"Jo, Hanjin",,first,1,https://openalex.org/I4210122644,"Czech Academy of Sciences, Institute of Physics",CZ
https://openalex.org/W7111372109,,"Sikocinski, Pawel",,middle,0,https://openalex.org/I4210122644,"Czech Academy of Sciences, Institute of Physics",CZ
https://openalex.org/W7111372109,https://openalex.org/A2891584701,Mužík Jiří,,middle,0,https://openalex.org/I4210122644,"Czech Academy of Sciences, Institute of Physics",CZ
https://openalex.org/W7111372109,,"Sawicka-Chyla, Magdalena",,middle,0,https://openalex.org/I202391551,Czech Academy of Sciences,CZ
https://openalex.org/W7111372109,,"Chyla, Michal",,middle,0,https://openalex.org/I4210122644,"Czech Academy of Sciences, Institute of Physics",CZ
https://openalex.org/W7111372109,https://openalex.org/A2590594590,Koshiba Yuya,,middle,0,,,
https://openalex.org/W7111372109,,"Levy, Yoann",,middle,0,https://openalex.org/I4210122644,"Czech Academy of Sciences, Institute of Physics",CZ
https://openalex.org/W7111372109,https://openalex.org/A2601515241,Hashimoto Kohei,,middle,0,https://openalex.org/I150744194,Waseda University,JP
https://openalex.org/W7111372109,,"Smrz, Martin",,middle,0,https://openalex.org/I4210122644,"Czech Academy of Sciences, Institute of Physics",CZ
https://openalex.org/W7111372109,https://openalex.org/A2743697773,Mocek Tomas,,last,0,https://openalex.org/I4210122644,"Czech Academy of Sciences, Institute of Physics",CZ
https://openalex.org/W7111389085,https://openalex.org/A4226652954,"Kopp, Michael",,first,1,https://openalex.org/I4210105526,Institute for Single Crystals,UA
https://openalex.org/W4417106837,https://openalex.org/A5102781106,Sukai Wang,https://orcid.org/0000-0001-5722-4257,first,0,https://openalex.org/I98227222,China National Petroleum Corporation (China),CN
https://openalex.org/W4417106837,https://openalex.org/A5100441187,Lipeng Zhang,https://orcid.org/0000-0001-8743-8985,middle,1,https://openalex.org/I98227222,China National Petroleum Corporation (China),CN
https://openalex.org/W4417106837,https://openalex.org/A5100431705,Wei Liu,https://orcid.org/0000-0001-9418-4653,middle,0,https://openalex.org/I98227222,China National Petroleum Corporation (China),CN
https://openalex.org/W4417106837,https://openalex.org/A5047270852,Yan Liang,https://orcid.org/0000-0002-5136-4432,middle,0,https://openalex.org/I98227222,China National Petroleum Corporation (China),CN
https://openalex.org/W4417106837,https://openalex.org/A5101190746,Lei Sun,https://orcid.org/0000-0002-1690-6267,middle,0,https://openalex.org/I98227222,China National Petroleum Corporation (China),CN
https://openalex.org/W4417106837,https://openalex.org/A5100451052,Shiqi Liu,https://orcid.org/0000-0003-1443-2675,middle,1,https://openalex.org/I25757504,China University of Mining and Technology,CN
https://openalex.org/W4417106837,https://openalex.org/A5100720745,Wenkai Wang,https://orcid.org/0000-0002-3334-5633,middle,0,https://openalex.org/I25757504,China University of Mining and Technology,CN
https://openalex.org/W4417110392,https://openalex.org/A5100330262,Minghao Li,https://orcid.org/0000-0003-1398-1744,first,0,https://openalex.org/I116036724,Shenyang Ligong University,CN
https://openalex.org/W4417110392,https://openalex.org/A5103130668,Xingze Wang,https://orcid.org/0009-0002-4471-186X,middle,0,https://openalex.org/I116036724,Shenyang Ligong University,CN
https://openalex.org/W4417110392,https://openalex.org/A5100742144,Lijuan Zhao,https://orcid.org/0009-0004-1564-392X,middle,0,https://openalex.org/I176808543,Liaoning Technical University,CN
https://openalex.org/W4417112442,https://openalex.org/A2051706254,Ming Yan,https://orcid.org/0000-0001-5116-8290,first,1,https://openalex.org/I108160477,Hebei Agricultural University,CN
https://openalex.org/W4417112442,https://openalex.org/A2150683819,Jianxi Zhu,https://orcid.org/0000-0002-9002-4457,middle,0,,,
https://openalex.org/W4417112442,https://openalex.org/A2108879741,Pengfei Wang,https://orcid.org/0000-0001-5112-0502,middle,0,https://openalex.org/I108160477,Hebei Agricultural University,CN
https://openalex.org/W4417112442,https://openalex.org/A2122689613,Shaohui Yang,https://orcid.org/0000-0001-6543-8175,middle,0,https://openalex.org/I108160477,Hebei Agricultural University,CN
https://openalex.org/W4417112442,https://openalex.org/A2097974697,Xin Yang,https://orcid.org/0000-0001-5090-4858,last,0,https://openalex.org/I108160477,Hebei Agricultural University,CN
https://openalex.org/W4417122977,https://openalex.org/A5101887875,Gang Liu,https://orcid.org/0000-0001-8849-169X,first,1,https://openalex.org/I4210114043,Henan Institute of Technology,CN
https://openalex.org/W7109834211,https://openalex.org/A2099453292,Jiang Qin,https://orcid.org/0000-0001-8500-8607,first,1,https://openalex.org/I219193219,Purdue University West Lafayette,US
https://openalex.org/W7109834211,,"Dawson, Daniel",,middle,0,https://openalex.org/I219193219,Purdue University West Lafayette,US
https://openalex.org/W7109834211,,"Chavas, Daniel",,last,0,https://openalex.org/I219193219,Purdue University West Lafayette,US
https://openalex.org/W7111054783,,"Wang, Bernard C.",,first,1,,,
https://openalex.org/W7111054783,,"Gifford, Raymond",,middle,0,,,
https://openalex.org/W7111054783,,"Kong, Nathan C.L.",,middle,0,,,
https://openalex.org/W7111054783,https://openalex.org/A2131845837,Ruan Feng,,middle,0,,,
https://openalex.org/W7111054783,https://openalex.org/A4305253026,"Norcia, Anthony M.",,middle,0,,,
https://openalex.org/W7111054783,https://openalex.org/A4291025707,"Kaneshiro, Blair",,last,0,,,
https://openalex.org/W7111255399,,"Wang, Bernard C.",,first,1,,,
https://openalex.org/W7111255399,,"Gifford, Raymond",,middle,0,,,
https://openalex.org/W7111255399,,"Kong, Nathan C.L.",,middle,0,,,
https://openalex.org/W7111255399,https://openalex.org/A2131845837,Ruan Feng,,middle,0,,,
https://openalex.org/W7111255399,https://openalex.org/A4305253026,"Norcia, Anthony M.",,middle,0,,,
https://openalex.org/W7111255399,https://openalex.org/A4291025707,"Kaneshiro, Blair",,last,0,,,
https://openalex.org/W4417081548,https://openalex.org/A5007292994,Hira Iqbal,https://orcid.org/0000-0002-1286-4880,first,0,https://openalex.org/I201384688,National University of Computer and Emerging Sciences,PK
https://openalex.org/W4417081548,https://openalex.org/A5117576924,Hina Dilawer,https://orcid.org/0009-0003-9273-1491,middle,0,https://openalex.org/I201384688,National University of Computer and Emerging Sciences,PK
https://openalex.org/W4417081548,https://openalex.org/A5049752790,Rizwan Anjum,https://orcid.org/0000-0002-2864-6730,middle,0,https://openalex.org/I5100685,University of Education,PK
https://openalex.org/W4417081548,https://openalex.org/A5086535832,Muhammad Azeem,https://orcid.org/0000-0002-4080-3874,middle,0,,,
https://openalex.org/W4417081548,https://openalex.org/A5078588265,Bandar Bin‐Mohsin,https://orcid.org/0000-0002-2160-4159,last,0,https://openalex.org/I28022161,King Saud University,SA
https://openalex.org/W4417107396,https://openalex.org/A5058198214,Arif Obaid,https://orcid.org/0000-0002-5082-0053,first,1,,,
https://openalex.org/W4417107396,https://openalex.org/A5060390032,Jafar Masri,https://orcid.org/0000-0002-0003-103X,last,0,https://openalex.org/I2799716270,Palestine Technical University - Kadoorie,PS
https://openalex.org/W4417107555,https://openalex.org/A5059016053,Bo Yi,https://orcid.org/0000-0002-7291-849X,first,0,https://openalex.org/I4210152501,China Power Engineering Consulting Group (China),CN
https://openalex.org/W4417107555,https://openalex.org/A5087491962,Sheliang Wang,https://orcid.org/0000-0002-9166-0578,middle,0,https://openalex.org/I4210152501,China Power Engineering Consulting Group (China),CN
https://openalex.org/W4417107555,https://openalex.org/A5101567917,Pin Zhang,https://orcid.org/0000-0001-8903-3666,middle,0,https://openalex.org/I4210152501,China Power Engineering Consulting Group (China),CN
https://openalex.org/W4417107555,https://openalex.org/A5100768490,Yan Liang,https://orcid.org/0009-0006-8061-1769,middle,0,,,
https://openalex.org/W4417107555,https://openalex.org/A5087185356,Bo Ming,https://orcid.org/0000-0002-4477-1099,middle,0,https://openalex.org/I4210131919,Xi'an University of Technology,CN
https://openalex.org/W4417107555,https://openalex.org/A5108830723,Qiang Huang,https://orcid.org/0009-0001-6927-0557,middle,0,https://openalex.org/I4210131919,Xi'an University of Technology,CN
https://openalex.org/W4417107763,https://openalex.org/A5049580285,Sung Bum Park,https://orcid.org/0000-0001-8066-0129,first,0,https://openalex.org/I205490536,Dongguk University,KR
https://openalex.org/W4417107763,https://openalex.org/A5100415612,Ji Eun Kim,https://orcid.org/0000-0002-4869-0552,last,1,https://openalex.org/I205490536,Dongguk University,KR
https://openalex.org/W7109137488,https://openalex.org/A3000088590,Xufeng Cai,,first,1,https://openalex.org/I135310074,University of Wisconsin–Madison,US
https://openalex.org/W7109137488,https://openalex.org/A2930777992,Jason Altschuler,,middle,0,https://openalex.org/I79576946,University of Pennsylvania,US
https://openalex.org/W7109137488,https://openalex.org/A2665127309,Jelena Diakonikolas,https://orcid.org/0000-0003-3439-0310,last,0,https://openalex.org/I135310074,University of Wisconsin–Madison,US
https://openalex.org/W7109513086,https://openalex.org/A4287346873,"Alkhimenkov, Yury",,first,1,https://openalex.org/I97565354,University of Lausanne,CH
https://openalex.org/W7109628857,https://openalex.org/A4287346873,"Alkhimenkov, Yury",,first,1,https://openalex.org/I63966007,Massachusetts Institute of Technology,US
https://openalex.org/W4417023443,https://openalex.org/A5120637165,Analise Keym,,first,1,https://openalex.org/I4210087404,Testaverde Fund for Spinal Cord Injury,US
https://openalex.org/W4417023590,https://openalex.org/A5068431653,Tao Chen,https://orcid.org/0000-0002-5439-7280,first,0,,,
https://openalex.org/W4417023590,https://openalex.org/A5108632208,Honghao Sheng,https://orcid.org/0009-0003-0987-2454,middle,0,,,
https://openalex.org/W4417023590,https://openalex.org/A5101360665,Yu Zhang,https://orcid.org/0009-0001-6073-9822,last,0,,,
https://openalex.org/W4417029876,https://openalex.org/A5107021387,Dovine Dukru,,first,0,,,
https://openalex.org/W4417029876,https://openalex.org/A5007835975,Bhaskarjyoti Deka,https://orcid.org/0009-0008-7884-7400,middle,0,,,
https://openalex.org/W4417029876,https://openalex.org/A5064043297,Bamdeb Dey,https://orcid.org/0000-0002-9002-676X,last,0,,,
https://openalex.org/W4417029887,https://openalex.org/A5103334311,Krishan Kumar,https://orcid.org/0000-0002-5067-6952,first,0,,,
https://openalex.org/W4417029887,https://openalex.org/A5092465283,Ankush Antil,,middle,0,,,
https://openalex.org/W4417040555,https://openalex.org/A5101874714,Shuai Wu,https://orcid.org/0009-0007-5824-6846,first,0,https://openalex.org/I4210124427,City College of Dongguan University of Technology,CN
https://openalex.org/W4417040555,https://openalex.org/A5056739280,Zibo Huang,,middle,0,https://openalex.org/I4210124427,City College of Dongguan University of Technology,CN
https://openalex.org/W4417040555,https://openalex.org/A5045641465,Xu Yang,https://orcid.org/0000-0002-7037-3609,middle,0,https://openalex.org/I49835588,Macao Polytechnic University,MO
https://openalex.org/W4417082320,https://openalex.org/A5115674382,Artem Sulimin,,first,0,https://openalex.org/I7888777,Petersburg State Transport University,RU
https://openalex.org/W4417082320,https://openalex.org/A5067376270,Mihail Ivanov,,last,0,https://openalex.org/I7888777,Petersburg State Transport University,RU
https://openalex.org/W7108899655,https://openalex.org/A4303874029,"Bobrek, Miljko",,first,1,,,
https://openalex.org/W7108899655,https://openalex.org/A4299779222,"Deibele, Craig",,middle,0,,,
https://openalex.org/W7108899655,https://openalex.org/A2196944647,"Allison, Trent",,last,0,,,
https://openalex.org/W7108922421,,"Herman, Agnieszka",,first,1,https://openalex.org/I99542240,Polish Academy of Sciences,PL
https://openalex.org/W7108922421,,"Dragan-Górska, Agata",,middle,0,https://openalex.org/I4210142198,Instytut Oceanologii Polskiej Akademii Nauk,PL
https://openalex.org/W7108922421,https://openalex.org/A4306714161,"Markuszewski, Piotr",,last,0,https://openalex.org/I99542240,Polish Academy of Sciences,PL
https://openalex.org/W7108928332,,"Andino, Josue",,first,1,https://openalex.org/I4210085895,IMDEA Energy Institute,ES
https://openalex.org/W7108928332,https://openalex.org/A2743342635,"Prodanovic, Milan",,middle,0,https://openalex.org/I4210085895,IMDEA Energy Institute,ES
https://openalex.org/W7108928332,https://openalex.org/A4296959276,"Roldan-Perez, Javier",,last,0,https://openalex.org/I4210085895,IMDEA Energy Institute,ES
https://openalex.org/W7108944247,,"Herman, Agnieszka",,first,1,https://openalex.org/I99542240,Polish Academy of Sciences,PL
https://openalex.org/W7108944247,,"Dragan-Górska, Agata",,middle,0,https://openalex.org/I4210142198,Instytut Oceanologii Polskiej Akademii Nauk,PL
https://openalex.org/W7108944247,https://openalex.org/A4306714161,"Markuszewski, Piotr",,last,0,https://openalex.org/I99542240,Polish Academy of Sciences,PL
https://openalex.org/W7109074517,,"Andino, Josue",,first,1,https://openalex.org/I189268942,Universidad de Alcalá,ES
https://openalex.org/W7109074517,https://openalex.org/A2743342635,"Prodanovic, Milan",,middle,0,https://openalex.org/I4210085895,IMDEA Energy Institute,ES
https://openalex.org/W7109074517,https://openalex.org/A4296959276,"Roldan-Perez, Javier",,last,0,https://openalex.org/I4210085895,IMDEA Energy Institute,ES
https://openalex.org/W7109090112,,"CHAMOLI, VINAY",,first,1,,,
https://openalex.org/W7109090112,https://openalex.org/A3085335635,Tiwari Shailendra,,middle,0,,,
https://openalex.org/W7109090112,https://openalex.org/A2505353656,"Chauhan, J. S.",,last,0,,,
https://openalex.org/W7109165904,,"Penner,Jordan",,first,1,,,
https://openalex.org/W7109165904,,"McCandless,Kathleen",,middle,0,,,
https://openalex.org/W7109165904,,"Waxer,Leon",,middle,0,,,
https://openalex.org/W7109165904,,"Aden,River",,middle,0,,,
https://openalex.org/W7109165904,,"McLaren,Samuel",,last,0,,,
https://openalex.org/W7109182044,,"CHAMOLI, VINAY",,first,1,,,
https://openalex.org/W7109182044,https://openalex.org/A3085335635,Tiwari Shailendra,,middle,0,,,
https://openalex.org/W7109182044,https://openalex.org/A2505353656,"Chauhan, J. S.",,last,0,,,
https://openalex.org/W7109805344,https://openalex.org/A2499178420,"Yang, Yongsoo",,first,1,https://openalex.org/I157485424,Korea Advanced Institute of Science and Technology,KR
https://openalex.org/W7109844921,https://openalex.org/A2499178420,"Yang, Yongsoo",,first,1,https://openalex.org/I157485424,Korea Advanced Institute of Science and Technology,KR
https://openalex.org/W7111218260,,"Faeq, Maher",,first,1,,,
https://openalex.org/W4416974555,,Deepankumar S,,first,1,,,
https://openalex.org/W4416974555,https://openalex.org/A2104167989,Barun Haldar,https://orcid.org/0000-0003-1150-109X,middle,0,https://openalex.org/I240666556,Imam Mohammad ibn Saud Islamic University,SA
https://openalex.org/W4416974555,https://openalex.org/A2148883886,Vishal Shukla,https://orcid.org/0000-0001-7465-3088,middle,0,,,
https://openalex.org/W4416974555,https://openalex.org/A3158136925,Sivapragasam Alagesan,,last,0,,,
https://openalex.org/W4416983456,https://openalex.org/A2103529933,Ajay Kumar,https://orcid.org/0000-0001-5070-1970,first,1,,,
https://openalex.org/W4416983456,https://openalex.org/A2107076974,Jatinder Kaur,https://orcid.org/0000-0001-6565-7909,last,0,,,
https://openalex.org/W4416993547,https://openalex.org/A5120585646,N. Srikrishna,,first,1,https://openalex.org/I164861460,Manipal Academy of Higher Education,IN
https://openalex.org/W4416994044,https://openalex.org/A5028405064,DU Xue-mei,https://orcid.org/0009-0005-8257-4175,middle,1,https://openalex.org/I116953780,Tongji University,CN
https://openalex.org/W4416997779,https://openalex.org/A5089798237,E. F. El-Gazar,https://orcid.org/0000-0002-7626-4761,first,0,,,
https://openalex.org/W4416997779,https://openalex.org/A5081317794,Waheed K. Zahra,https://orcid.org/0000-0002-6448-6877,middle,0,,,
https://openalex.org/W4416997779,https://openalex.org/A5101173515,Shinsuke Mori,,middle,0,,,
https://openalex.org/W4416997779,https://openalex.org/A5087799893,Tarek A. Mouneer,https://orcid.org/0000-0001-7781-1803,last,0,,,
https://openalex.org/W4416997779,https://openalex.org/A5074857962,A.A. Hawwash,https://orcid.org/0000-0002-0664-4160,middle,0,,,
https://openalex.org/W4416999318,https://openalex.org/A5076275864,Beenish,https://orcid.org/0000-0002-0998-0995,first,1,https://openalex.org/I12469534,Quaid-i-Azam University,PK
https://openalex.org/W4417049681,https://openalex.org/A5117699990,Nina Mladenovikj,https://orcid.org/0000-0002-0964-8511,middle,1,https://openalex.org/I76245029,Saints Cyril and Methodius University of Skopje,MK
https://openalex.org/W4417076106,https://openalex.org/A5025670042,Jian Kang,https://orcid.org/0000-0003-1450-1810,first,0,https://openalex.org/I135836153,Shenyang Agricultural University,CN
https://openalex.org/W4417076106,https://openalex.org/A5101982614,Jianbo Liu,https://orcid.org/0009-0006-8861-290X,middle,0,https://openalex.org/I135836153,Shenyang Agricultural University,CN
https://openalex.org/W4417076106,https://openalex.org/A5062276044,Y. Fu,https://orcid.org/0000-0002-7518-0048,last,0,,,
https://openalex.org/W4417076106,https://openalex.org/A5112275478,Haiyang Wang,https://orcid.org/0000-0002-4284-1460,middle,0,https://openalex.org/I135836153,Shenyang Agricultural University,CN
https://openalex.org/W4417076106,https://openalex.org/A5101852006,Muhammad Awais,https://orcid.org/0009-0007-8285-8367,middle,0,https://openalex.org/I135836153,Shenyang Agricultural University,CN
https://openalex.org/W7108451334,https://openalex.org/A2115868791,Jian Kang,https://orcid.org/0000-0001-5077-7377,first,1,,,
https://openalex.org/W7108451334,https://openalex.org/A2611560133,Tian Subo,https://orcid.org/0000-0001-9190-407X,middle,0,,,
https://openalex.org/W7108451334,https://openalex.org/A2101830003,Siyao Liu,https://orcid.org/0000-0001-7435-028X,middle,0,,,
https://openalex.org/W7108451334,https://openalex.org/A2104061337,Jianbo Liu,https://orcid.org/0000-0001-5611-5892,middle,0,,,
https://openalex.org/W7108451334,https://openalex.org/A2655712878,Yabin Fu,,middle,0,,,
https://openalex.org/W7108451334,https://openalex.org/A2285021327,Hejin Wang,,middle,0,,,
https://openalex.org/W7108451334,https://openalex.org/A1623371323,Muhammad Awais,https://orcid.org/0000-0001-5533-900X,last,0,,,
https://openalex.org/W7108466662,https://openalex.org/A2556971688,Khaled M Salem,https://orcid.org/0009-0005-3135-6522,first,1,https://openalex.org/I59272784,"Arab Academy for Science, Technology, and Maritime Transport",EG
https://openalex.org/W7108466662,https://openalex.org/A5117540911,A.O. Elgharib,,middle,0,https://openalex.org/I4210086935,"Arab Academy for Science, Technology, and Maritime Transport",EG
https://openalex.org/W7108466662,https://openalex.org/A4321419972,Javier M. Rey-Hernández,https://orcid.org/0000-0002-3305-6292,middle,0,https://openalex.org/I108103353,Universidad de Valladolid,ES
https://openalex.org/W7108466662,https://openalex.org/A4321419974,Francisco J. Rey-Martínez,,middle,0,https://openalex.org/I108103353,Universidad de Valladolid,ES
https://openalex.org/W7108466662,https://openalex.org/A2556971688,Khaled M Salem,https://orcid.org/0009-0005-3135-6522,middle,0,https://openalex.org/I4210086935,"Arab Academy for Science, Technology, and Maritime Transport",EG
https://openalex.org/W7108466662,https://openalex.org/A5117540911,A.O. Elgharib,,middle,0,https://openalex.org/I4210086935,"Arab Academy for Science, Technology, and Maritime Transport",EG
https://openalex.org/W7108466662,https://openalex.org/A4321419972,Javier M. Rey-Hernández,https://orcid.org/0000-0002-3305-6292,middle,0,https://openalex.org/I82767444,Universidad de Málaga,ES
https://openalex.org/W7108466662,https://openalex.org/A4321419974,Francisco J. Rey-Martínez,,last,0,https://openalex.org/I108103353,Universidad de Valladolid,ES
https://openalex.org/W7108599880,,"Arvis, Marguerite",,first,1,,,
https://openalex.org/W7108599880,https://openalex.org/A4296596417,"Ciarella, Simone",,middle,0,,,
https://openalex.org/W7108599880,https://openalex.org/A2744376826,Saathof Rudolf,,last,0,,,
https://openalex.org/W7108631570,,"Henkel, Marion",,first,1,,,
https://openalex.org/W7108631570,,"Siemens, Michelle",,middle,0,,,
https://openalex.org/W7108631570,https://openalex.org/A2410785856,Emde Benjamin Emde Benjamin,,middle,0,,,
https://openalex.org/W7108631570,https://openalex.org/A2312785591,Hermsdorf Jorg Hermsdorf Jorg,,middle,0,,,
https://openalex.org/W7108631570,https://openalex.org/A3174910453,Gonzalez Diego,,last,0,,,
https://openalex.org/W7108634015,,"Arvis, Marguerite",,first,1,,,
https://openalex.org/W7108634015,https://openalex.org/A4296596417,"Ciarella, Simone",,middle,0,,,
https://openalex.org/W7108634015,https://openalex.org/A2744376826,Saathof Rudolf,,last,0,,,
https://openalex.org/W7108669090,,"Chien, Yite",,first,1,https://openalex.org/I37461747,Wuhan University,CN
https://openalex.org/W7108669090,https://openalex.org/A2025052978,Zhou Chun-xia,,middle,0,https://openalex.org/I37461747,Wuhan University,CN
https://openalex.org/W7108669090,https://openalex.org/A3191897499,Riel Bryan,,last,0,https://openalex.org/I76130692,Zhejiang University,CN
https://openalex.org/W7108676608,https://openalex.org/A2272553076,"Khalili
, 
Reza",,first,1,https://openalex.org/I9927081,Aalto University,FI
https://openalex.org/W7108676608,,"Shpata, Naum",,middle,0,https://openalex.org/I9927081,Aalto University,FI
https://openalex.org/W7108676608,,"Mohammadi, Saeideh",,middle,0,https://openalex.org/I9927081,Aalto University,FI
https://openalex.org/W7108676608,https://openalex.org/A2226804716,Gupta Abhishek,,middle,0,https://openalex.org/I9927081,Aalto University,FI
https://openalex.org/W7108676608,,"Ruan, Chenjie",,middle,0,https://openalex.org/I9927081,Aalto University,FI
https://openalex.org/W7108676608,,"Solowski, Wojciech",,last,0,https://openalex.org/I9927081,Aalto University,FI
